manual,27,16.070585,28212.05,1044.89
womens,24,16.070585,23254.29,968.93
accused,28,16.070585,32832.42,1172.59
immunodeficiency,24,16.070585,71363.69,2973.49
shortterm,28,16.070585,356898.48,12746.37
responders,24,16.070585,12980.25,540.84
armor,24,16.070585,19170.76,798.78
borrowing,28,16.070585,237466.71,8480.95
garden,28,15.985467,102331.9,3654.71
syndrome,26,15.985467,31508.84,1211.88
metal,26,15.985467,61758.98,2375.35
golf,27,15.985467,364206.04,13489.11
flags,30,15.985467,8647.17,288.24
cyber,29,15.985467,397636.13,13711.59
gender,32,15.985467,514915.43,16091.11
techniques,27,15.985467,126944.24,4701.64
alternative,354,15.973045,3524552.19,9956.36
insurers,356,15.930003,2487935.22,6988.58
reorganization,27,15.903823,376498.31,13944.38
diabetes,39,15.903823,126732.58,3249.55
biofuel,26,15.903823,99509.39,3827.28
broadband,30,15.903823,473431.39,15781.05
holiday,27,15.903823,32904.97,1218.7
dating,42,15.903823,963486.01,22940.14
willful,29,15.903823,36115.96,1245.38
juror,29,15.903823,23424.35,807.74
adopting,28,15.903823,71706.41,2560.94
dry,27,15.903823,13700.0,507.41
blighted,31,15.903823,193666.69,6247.31
brand,29,15.903823,194777.39,6716.46
telephone,386,15.870763,3046758.5,7893.16
government,380,15.837429,1924889.92,5065.5
orders,401,15.837429,865710.24,2158.88
otsego,28,15.825381,4812.5,171.88
excavation,31,15.825381,348691.72,11248.12
trespass,28,15.825381,149549.12,5341.04
principals,27,15.825381,148637.65,5505.1
boat,33,15.825381,46409.79,1406.36
examiners,28,15.825381,11140.26,397.87
unattended,29,15.825381,223056.46,7691.6
assault,405,15.796276,700631.31,1729.95
exit,29,15.749901,152734.82,5266.72
cure,35,15.749901,28568.98,816.26
newborns,31,15.749901,261566.55,8437.63
hand,31,15.749901,24813.71,800.44
beneficiary,29,15.749901,79559.73,2743.44
team,32,15.749901,25018.67,781.83
audio,28,15.749901,286206.9,10221.68
bone,32,15.749901,391939.91,12248.12
iii,29,15.749901,39362.31,1357.32
qualification,33,15.749901,13940.12,422.43
candy,33,15.749901,102835.59,3116.23
relations,30,15.749901,20046.57,668.22
usage,34,15.677165,1574681.72,46314.17
atv,31,15.677165,208057.68,6711.54
forestry,29,15.677165,35516.49,1224.71
fruit,32,15.677165,715002.92,22343.84
indebtedness,36,15.677165,144472.32,4013.12
drinking,31,15.677165,2084561.39,67243.92
ratio,29,15.677165,51478.41,1775.12
constables,34,15.677165,8612.24,253.3
attendants,29,15.677165,19224.02,662.9
jr,30,15.677165,1944.44,64.81
view,34,15.677165,171905.86,5056.05
specialists,30,15.677165,241941.85,8064.73
jewelry,30,15.677165,124057.39,4135.25
diversity,29,15.677165,49278.57,1699.26
gouging,29,15.677165,258212.04,8903.86
note,30,15.677165,49776.25,1659.21
specialty,31,15.677165,252722.62,8152.34
reforestation,30,15.677165,11455.44,381.85
interference,32,15.677165,44295.81,1384.24
premises,436,15.668257,2696918.66,6185.59
fuel,441,15.64485,3619037.54,8206.43
drugs,409,15.637088,4017114.69,9821.8
professional,403,15.629346,3090862.57,7669.63
rates,402,15.621624,2358895.76,5867.9
cooperatives,30,15.606983,231708.57,7723.62
underground,32,15.606983,97090.03,3034.06
pain,35,15.606983,243642.96,6961.23
therapists,31,15.606983,110339.08,3559.33
plaintiff,35,15.606983,319596.45,9131.33
constituting,30,15.606983,15398.46,513.28
subsidies,36,15.606983,21352.9,593.14
mature,36,15.606983,136865.93,3801.83
climate,30,15.606983,499903.72,16663.46
biasrelated,32,15.606983,137524.86,4297.65
naval,32,15.606983,10367.36,323.98
officers,1646,15.563116,4864074.37,2955.09
loan,407,15.553005,2041655.13,5016.35
dwi,38,15.53918,74889.43,1970.77
coastal,32,15.53918,162096.54,5065.52
desecration,31,15.53918,52671.56,1699.08
feed,34,15.53918,45372.37,1334.48
revision,36,15.53918,176116.31,4892.12
lawn,32,15.53918,58951.16,1842.22
ombudsman,40,15.53918,1600173.6,40004.34
homestead,32,15.53918,27269.73,852.18
pets,32,15.53918,93941.4,2935.67
races,31,15.53918,338297.77,10912.83
radio,32,15.53918,838116.3,26191.13
telecommunication,33,15.53918,706949.91,21422.72
lending,34,15.53918,166535.42,4898.1
international,32,15.53918,169441.59,5295.05
birds,37,15.53918,53176.17,1437.19
equipment,419,15.515552,3467990.86,8276.83
cpr,38,15.4736,48804.22,1284.32
locations,33,15.4736,75570.25,2290.01
lymphedema,40,15.4736,33965.78,849.14
document,36,15.4736,58936.26,1637.12
genetic,39,15.4736,241130.71,6182.84
harm,34,15.4736,851293.75,25038.05
season,37,15.4736,60933.76,1646.86
pupil,44,15.4736,251089.89,5706.59
purple,34,15.4736,53449.69,1572.05
horses,33,15.4736,145040.54,4395.17
red,34,15.4736,158541.22,4662.98
infections,34,15.4736,235801.29,6935.33
unfunded,36,15.4736,81912.57,2275.35
timber,39,15.4736,213299.99,5469.23
anniversary,38,15.410103,24719.15,650.5
users,35,15.410103,215904.83,6168.71
newburgh,34,15.410103,29033.81,853.94
retailer,38,15.410103,227978.46,5999.43
rochelle,34,15.410103,123338.62,3627.61
motion,35,15.410103,76572.38,2187.78
deficiency,34,15.410103,358641.29,10548.27
burial,39,15.410103,113647.48,2914.04
black,35,15.410103,171659.03,4904.54
rangers,36,15.410103,93247.58,2590.21
intentionally,33,15.410103,69676.15,2111.4
listing,35,15.410103,217685.1,6219.57
stored,39,15.410103,557992.09,14307.49
member,456,15.398748,1818672.92,3988.32
lands,481,15.391598,917357.24,1907.19
lupus,54,15.348559,112700.12,2087.04
thirdparty,39,15.348559,477506.18,12243.75
kings,37,15.348559,113224.37,3060.12
soil,41,15.348559,32094.04,782.78
shop,38,15.348559,314168.53,8267.59
lights,34,15.348559,31247.34,919.04
trustee,37,15.348559,163941.44,4430.85
roosevelt,39,15.348559,6331.27,162.34
custodial,38,15.288854,81841.81,2153.73
detectors,38,15.288854,55100.87,1450.02
linked,39,15.288854,182866.21,4688.88
belts,38,15.288854,143203.3,3768.51
